UAI;Nom;Type;Statut public/privé;Adresse;CP;Commune;Académie;Département;Région;Téléphone;Téléphone normalisé;Mail ce.;Site web;SIREN;SIRET;Latitude;Longitude;Campus rattaché;Distance campus km;Source;Date extraction;Nature source;Code nature source;Type source;État source
0772292Y;Lycée Martin Luther King;Lycée;Public;21 avenue du Général de Gaulle;77600;Bussy-Saint-Georges;Créteil;Seine-et-Marne;Ile-de-France;01 64 66 26 41;+33164662641;ce.0772292y@ac-creteil.fr;http://www.lyceemlk.net;197722929;19772292900019;48.84002483297081;2.7179296097548233;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0941952L;Lycée polyvalent François Arago;Lycée;Public;36 avenue de l'Europe;94190;Villeneuve-Saint-Georges;Créteil;Val-de-Marne;Ile-de-France;01 45 10 87 00;+33145108700;ce.0941952L@ac-creteil.fr;https://lycee-arago.fr/;199419524;19941952400012;48.730784017182465;2.4579412438695334;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0770942F;Lycée polyvalent Thibaut de Champagne;Lycée;Public;3 rue du Collège, BP 213;77487;Provins;Créteil;Seine-et-Marne;Ile-de-France;01 64 00 33 33;+33164003333;ce.0770942f@ac-creteil.fr;http://www.lyceethibautdechampagne.com;197724370;19772437000014;48.56122970638866;3.292234142318948;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0771663P;Lycée George Sand;Lycée;Public;Rue de la mare au diable;77350;Le Mée-sur-Seine;Créteil;Seine-et-Marne;Ile-de-France;01 60 56 52 00;+33160565200;ce.0771663p@ac-creteil.fr;https://www.lycee-george-sand-lemee.fr/;197716632;19771663200017;48.550093457831764;2.6367077746382903;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0771512A;Lycée Van Dongen;Lycée;Public;45 rue Jean Mermoz;77400;Lagny-sur-Marne;Créteil;Seine-et-Marne;Ile-de-France;01 64 02 30 11;+33164023011;ce.0771512a@ac-creteil.fr;http://www.lyceevandongen.fr/;197715121;19771512100012;48.86783583652336;2.719144935356008;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0940145X;Lycée professionnel Camille Claudel;Lycée;Public;4 rue des Carrières;94400;Vitry-sur-Seine;Créteil;Val-de-Marne;Ile-de-France;01 47 18 16 60;+33147181660;ce.0940145X@ac-creteil.fr;https://lyceeclaudelvitry.fr/;199401456;19940145600017;48.79927411894196;2.392590514011896;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0771880A;Lycée professionnel Charles Baudelaire;Lycée;Public;Boulevard du Chevalier Bayard;77100;Meaux;Créteil;Seine-et-Marne;Ile-de-France;01 60 09 07 05;+33160090705;ce.0771880a@ac-creteil.fr;http://www.lpbaudelaire.fr;197718802;19771880200014;48.95450640962863;2.914051656596103;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0940123Y;Lycée Guillaume Apollinaire;Lycée;Public;42 rue du Pavé de Grignon;94320;Thiais;Créteil;Val-de-Marne;Ile-de-France;01 48 52 58 77;+33148525877;ce.0940123Y@ac-creteil.fr;https://lyceeguillaumeapollinaire.fr/;199401233;19940123300010;48.756951300656354;2.400208301462324;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0941974K;Lycée polyvalent Robert Schuman;Lycée;Public;2 rue de l'Embarcadère;94220;Charenton-le-Pont;Créteil;Val-de-Marne;Ile-de-France;01 43 68 95 59;+33143689559;ce.0941974K@ac-creteil.fr;http://www.lyceerobertschuman-charenton.fr;199419748;19941974800025;48.8184186264776;2.412790953648731;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0930121B;Lycée Jean Jaurès;Lycée;Public;1 rue Dombasle;93105;Montreuil;Créteil;Seine-Saint-Denis;Ile-de-France;01 42 87 49 84;+33142874984;ce.0930121b@ac-creteil.fr;http://www.lyceejaures.levillage.org;199301219;19930121900010;48.86361437262422;2.449169863763747;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0932117W;Lycée polyvalent Lucie Aubrac;Lycée;Public;51 rue Victor Hugo;93500;Pantin;Créteil;Seine-Saint-Denis;Ile-de-France;01 41 83 09 70;+33141830970;0932117W@ac-creteil.fr;https://www.lyceelucieaubracpantin.fr;199301342;19930134200010;48.89395126138246;2.408073793087787;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0770940D;Lycée polyvalent Étienne Bezout;Lycée;Public;31 avenue Étienne Dailly;77140;Nemours;Créteil;Seine-et-Marne;Ile-de-France;01 64 45 50 30;+33164455030;ce.0770940d@ac-creteil.fr;http://lyceebezout77.fr/;197709405;19770940500017;48.26198129575448;2.7119741963317705;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0931779D;Lycée de l'horticulture et du paysage Jeanne Baret;Lycée;Public;16 rue Paul Doumer;93512;Montreuil;Créteil;Seine-Saint-Denis;Ile-de-France;01 48 70 41 10;+33148704110;ce.0931779D@ac-creteil.fr;https://www.lyceehorticulture93.fr/;199317793;19931779300016;48.85968843096663;2.456572927550601;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0932667U;Lycée polyvalent Rosa-Parks;Lycée;Public;70 avenue George Sand;93210;Saint-Denis;Créteil;Seine-Saint-Denis;Ile-de-France;01 49 33 00 00;+33149330000;ce.0932667U@ac-creteil.fr;https://www.lyceerosaparks.fr/;200070225;20007022500012;48.91522069997389;2.3652006377705472;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0770924L;Campus scolaire de Coulommiers;Lycée;Public;4 rue Henri Dunant;77120;Coulommiers;Créteil;Seine-et-Marne;Ile-de-France;01 64 75 30 00;+33164753000;campus.coulommiers@ac-creteil.fr;http://www.campus-coulommiers.eu;197709249;19770924900019;48.824500986490555;3.0929269915167716;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0941470M;Lycée polyvalent Champlain;Lycée;Public;61 rue des Bordes;94430;Chennevières-sur-Marne;Créteil;Val-de-Marne;Ile-de-France;01 56 86 19 10;+33156861910;ce.0941470M@ac-creteil.fr;http://www.lyceeschamplain.fr/;199414707;19941470700018;48.79882528150389;2.5564423463815262;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0930129K;Lycée professionnel Madeleine Vionnet;Lycée;Public;1 rue Jules Guesde;93140;Bondy;Créteil;Seine-Saint-Denis;Ile-de-France;01 55 89 09 90;+33155890990;ce.0930129K@ac-creteil.fr;http://www.lycee-vionnet.fr/;199301292;19930129200017;48.90434100653329;2.472955598811062;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0932120Z;Lycée polyvalent Henri Sellier;Lycée;Public;73 avenue Colonel Fabien;93190;Livry-Gargan;Créteil;Seine-Saint-Denis;Ile-de-France;01 41 70 71 50;+33141707150;ce.0932120Z@ac-creteil.fr;http://www.lycee-henri-sellier.fr/;199321209;19932120900017;48.91828460658835;2.5160126332917607;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0931193S;Lycée professionnel Hélène Boucher;Lycée;Public;70 avenue Gilbert Berger;93290;Tremblay-en-France;Créteil;Seine-Saint-Denis;Ile-de-France;01 48 60 62 32;+33148606232;ce.0931193s@ac-creteil.fr;http://www.lyceeheleneboucher-tremblayenfrance.fr/;199311937;19931193700015;48.95033268562586;2.578836532741558;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0930846P;Lycée professionnel Voillaume;Lycée;Public;136 rue de Mitry;93600;Aulnay-sous-Bois;Créteil;Seine-Saint-Denis;Ile-de-France;01 48 19 31 93;+33148193193;ce.0930846P@ac-creteil.fr;http://www.lyceevoillaume.net;199308461;19930846100011;48.94454426421222;2.5082514034395587;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0930833A;Lycée Jean Zay;Lycée;Public;12 avenue du Maréchal Juin;93604;Aulnay-sous-Bois;Créteil;Seine-Saint-Denis;Ile-de-France;01 48 66 04 98;+33148660498;ce.0930833a@ac-creteil.fr;http://www.lycjzayaulnay.fr/;199308339;19930833900019;48.936149484824476;2.5034290582623515;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0931735F;Lycée polyvalent Louise Michel;Lycée;Public;12 rue Jean Baptiste Clément;93800;Epinay-sur-Seine;Créteil;Seine-Saint-Denis;Ile-de-France;01 48 41 35 04;+33148413504;ce.0931735F@ac-creteil.fr;https://www.louisemichelepinay.org;199317355;19931735500022;48.96140266408877;2.299037673653177;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0932118X;Lycée polyvalent Jean Moulin;Lycée;Public;2 avenue Charles De Gaulle;93150;Le Blanc-Mesnil;Créteil;Seine-Saint-Denis;Ile-de-France;01 45 91 93 60;+33145919360;ce.0932118x@ac-creteil.fr;http://www.lyceejeanmoulinlbm.com;199312059;19931205900017;48.94360563734647;2.468681946930074;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0932229T;Lycée polyvalent Paul Le Rolland;Lycée;Public;136 avenue de Castelnau;93700;Drancy;Créteil;Seine-Saint-Denis;Ile-de-France;01 48 32 01 30;+33148320130;ce.0932229T@ac-creteil.fr;https://lyc-eugene-delacroix-drancy.ac-creteil.fr/;199305400;19930540000012;48.92467426514844;2.4616792007868313;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0772229E;Lycée Jean Vilar;Lycée;Public;83 avenue Salvador Allende;77100;Meaux;Créteil;Seine-et-Marne;Ile-de-France;01 60 23 00 00;+33160230000;ce.0772229e@ac-creteil.fr;http://www.lycee-jean-vilar77.com;197722291;19772229100014;48.95461335102046;2.894789005848248;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0773028Y;Lycée professionnel Fer'Impact;Lycée;Privé;9 rue de la Maison Garnier, 77130 MONTEREAU FAULT YONNE;77130;Montereau-Fault-Yonne;Créteil;Seine-et-Marne;Ile-de-France;0677817889;+33677817889;direction@edpm2p.org;;924163868;92416386800012;48.39761372003155;2.944916205482547;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0783857U;Lycée général et technologique privé Mercier Saint-Paul;Lycée;Privé;1 rue des Annonciades;78250;Meulan-en-Yvelines;Versailles;Yvelines;Ile-de-France;01 34 92 84 20;+33134928420;ce.0783857U@ac-versailles.fr;https://mercier-st-paul.fr/;785097601;78509760100039;49.00657879293731;1.918281289317691;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0952157D;Lycée Nature et Services Saint-Jean;Lycée;Privé;Rond-point de la Tour du Mail;95110;Sannois;Versailles;Val-d'Oise;Ile-de-France;01 34 11 46 60;+33134114660;Lycee.nature-et-services@apprentis-auteuil.org;http://saint-jean-sannois.apprentis-auteuil.org;;;48.97018925066094;2.2372655803524504;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0950805J;Lycée professionnel Saint-Jean;Lycée;Privé;Rond-point de la Tour du Mail;95110;Sannois;Versailles;Val-d'Oise;Ile-de-France;01 34 11 46 48;+33134114648;ce.0950805J@ac-versailles.fr;https://saint-jean-sannois.apprentis-auteuil.org;775688799;77568879900037;48.97018925066094;2.2372655803524504;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0950753C;Lycée Notre-Dame Providence;Lycée;Privé;7 boulevard Sadi Carnot;95880;Enghien-les-Bains;Versailles;Val-d'Oise;Ile-de-France;01 34 12 63 78;+33134126378;0950753C@ac-versailles.fr;http://www.ndp-enghien.org;785857343;78585734300012;48.9674146057145;2.3119853896147435;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0922867S;Lycée général et technologique Ecole européenne de Paris La Défense;Lycée;Public;13 rue de l'Industrie, 92400 COURBEVOIE;92400;Courbevoie;Versailles;Hauts-de-Seine;Ile-de-France;0149050250;+33149050250;ce.0922867S@ac-versailles.fr;;200089621;20008962100011;48.89137296187969;2.2556102795283532;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0781948U;Lycée Lavoisier;Lycée;Public;44 boulevard de la République;78440;Porcheville;Versailles;Yvelines;Ile-de-France;01 34 79 66 30;+33134796630;0781948u@ac-versailles.fr;https://lyc-lavoisier-porcheville.ac-versailles.fr/;197819485;19781948500016;48.97363304672388;1.7750866024506813;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0950640E;Lycée Julie-Victoire Daubié;Lycée;Public;9 rue Louis Massignon;95100;Argenteuil;Versailles;Val-d'Oise;Ile-de-France;01 30 76 55 55;+33130765555;ce.0950640e@ac-versailles.fr;https://lyc-daubie-argenteuil.ac-versailles.fr/;199506403;19950640300021;48.952685851353145;2.2347435843817522;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0783289B;Lycée Notre-Dame;Lycée;Privé;5 rue de la Sangle;78200;Mantes-la-Jolie;Versailles;Yvelines;Ile-de-France;01 34 97 97 97;+33134979797;accueil.nd.mantes@gmail.com;http://www.asndsl.fr;785087974;78508797400024;48.98849642828672;1.7222524494128282;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0950657Y;Lycée professionnel Ferdinand Buisson;Lycée;Public;245 rue Ferdinand Buisson;95120;Ermont;Versailles;Val-d'Oise;Ile-de-France;01 34 15 70 61;+33134157061;ce.0950657y@ac-versailles.fr;https://lyc-buisson-ermont.ac-versailles.fr/;199506577;19950657700014;48.979719324103044;2.2719440465256344;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0950645K;Lycée Van Gogh;Lycée;Public;Rue du Général Decaen, BP 84;95120;Ermont;Versailles;Val-d'Oise;Ile-de-France;01 30 72 74 22;+33130727422;ce.0950645K@ac-versailles.fr;https://lyc-vangogh-ermont.ac-versailles.fr/;199506452;19950645200010;48.98264506737431;2.2522823420103286;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0910627M;Lycée Jean-Baptiste Corot - Le château;Lycée;Public;9 place Davout, BP 118;91600;Savigny-sur-Orge;Versailles;Essonne;Ile-de-France;01 69 44 55 66;+33169445566;0910627m@ac-versailles.fr;https://lyc-corot-savigny.ac-versailles.fr/;199106279;19910627900011;48.67587403845357;2.3532040841344024;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0910676R;Lycée Clément Ader;Lycée;Public;37 bis rue Geneviève Anthonioz de Gaulle;91200;Athis-Mons;Versailles;Essonne;Ile-de-France;01 69 38 36 36;+33169383636;0910676r@ac-versailles.fr;https://lyc-ader-athis.ac-versailles.fr/;199106766;19910676600017;48.7111370085633;2.3926976269304268;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0911983L;Lycée Jules Verne;Lycée;Public;49 rue d'Arpajon;91470;Limours;Versailles;Essonne;Ile-de-France;01 64 91 60 30;+33164916030;0911983L@ac-versailles.fr;https://lyc-verne-limours.ac-versailles.fr/;199119835;19911983500015;48.64213938061421;2.0891776824998067;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0781861Z;Lycée Louis de Broglie;Lycée;Public;1 avenue Jean Béranger;78160;Marly-le-Roi;Versailles;Yvelines;Ile-de-France;01 39 17 16 16;+33139171616;0781861Z@ac-versailles.fr;https://lyc-debroglie-marly.ac-versailles.fr/;197818610;19781861000010;48.86693362848491;2.099036761422719;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0782924E;Lycée Évariste Galois;Lycée;Public;8 rue Évariste Galois;78500;Sartrouville;Versailles;Yvelines;Ile-de-France;01 30 86 72 72;+33130867272;0782924e@ac-versailles.fr;https://lyc-galois-sartrouville.ac-versailles.fr/;197829245;19782924500012;48.92837364934127;2.1642334670814893;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0780515L;Lycée Les 7 Mares;Lycée;Public;13 rue de la Beauce, BP 50207;78310;Maurepas;Versailles;Yvelines;Ile-de-France;01 30 13 98 98;+33130139898;0780515l@ac-versailles.fr;https://lyc-7mares-maurepas.ac-versailles.fr/;197805153;19780515300016;48.76710826767169;1.9450522467656832;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0910622G;Lycée Geoffroy- Saint-Hilaire;Lycée;Public;2-6 avenue Geoffroy-Saint-Hilaire;91150;Etampes;Versailles;Essonne;Ile-de-France;01 69 92 17 70;+33169921770;0910622G@ac-versailles.fr;https://www.lgsh.fr/;199106220;19910622000015;48.43576341133633;2.1502164003404873;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0920135X;Lycée Emmanuel Mounier;Lycée;Public;35 rue des Prés-Hauts;92290;Châtenay-Malabry;Versailles;Hauts-de-Seine;Ile-de-France;01 41 87 60 30;+33141876030;0920135x@ac-versailles.fr;https://lyc-mounier-chatenay.ac-versailles.fr/;199201351;19920135100012;48.76898571363668;2.277245906236283;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0910815S;Lycée Jeanne d'Arc;Lycée;Privé;11 boulevard Henri IV, BP 22;91150;Etampes;Versailles;Essonne;Ile-de-France;01 69 16 14 40;+33169161440;contact@jeannedarc-etampes.fr;http://www.jeannedarc-etampes.fr;785194176;78519417600067;48.436052163767634;2.1580347077546507;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920907L;Lycée Sophie Barat;Lycée;Privé;50 rue des Grillons;92290;Châtenay-Malabry;Versailles;Hauts-de-Seine;Ile-de-France;01 41 13 47 00;+33141134700;inscriptions.lycee@sophie-barat.net;http://www.sophie-barat.net;785313743;78531374300029;48.75782170764679;2.2714325458764666;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920137Z;Lycée Guy de Maupassant;Lycée;Public;52 rue Robert Schuman;92700;Colombes;Versailles;Hauts-de-Seine;Ile-de-France;01 46 52 50 00;+33146525000;0920137Z@ac-versailles.fr;https://lyc-maupassant-colombes.ac-versailles.fr/;199201377;19920137700017;48.92798435958031;2.2414423985323815;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0783288A;Lycée Notre-Dame;Lycée;Privé;3 rue de Témara;78100;Saint-Germain-en-Laye;Versailles;Yvelines;Ile-de-France;01 30 87 17 87;+33130871787;0783288A@ac-versailles.fr;http://www.ind78.com;785124280;78512428000021;48.89400203647947;2.0753701866211363;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
